Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Dolar
2020-04-22 00:00:00-03:00,3.737496056171719,3.921569749996744,3.737496056171719,3.857544183731079,20137800.0,0.0,0.0,5.456900119781494
2020-04-23 00:00:00-03:00,3.8895572143121533,4.03361474757464,3.7134865142577236,3.80952525138855,30461200.0,0.0,0.0,5.533100128173828
2020-04-24 00:00:00-03:00,3.729493113165862,3.777512293576547,3.3613456817280922,3.473390817642212,29094200.0,0.0,0.0,5.5725998878479
2020-04-27 00:00:00-03:00,3.585435571933809,3.6094453529504125,3.4093652437612993,3.473390817642212,19306700.0,0.0,0.0,5.652599811553955
2020-04-28 00:00:00-03:00,3.5774317582672643,3.7855152302172166,3.537415970169373,3.7695088386535645,25106200.0,0.0,0.0,5.497399806976318
2020-04-29 00:00:00-03:00,3.877306446275935,4.135793285910482,3.8126843511915243,4.087327003479004,30792200.0,0.04345,0.0,5.334799766540527
2020-04-30 00:00:00-03:00,3.966160876333481,4.046938394241693,3.8530728905080354,3.8773062229156494,24405800.0,0.0,0.0,5.486000061035156
2020-05-04 00:00:00-03:00,3.7642176706973274,3.7965285222348015,3.691518447325877,3.7803730964660645,13196500.0,0.0,0.0,5.4770002365112305
2020-05-05 00:00:00-03:00,3.8449956466566713,3.9419282129146263,3.723829746246338,3.723829746246338,15759200.0,0.0,0.0,5.540599822998047
2020-05-06 00:00:00-03:00,3.756140788870943,3.7722962173857857,3.6430527892670463,3.707674503326416,12923800.0,0.0,0.0,5.578100204467773
2020-05-07 00:00:00-03:00,3.7642178345929627,3.941927910962375,3.667285275760056,3.8288395404815674,32822500.0,0.0,0.0,5.715199947357178
2020-05-08 00:00:00-03:00,3.9096171774117607,3.9580834583082996,3.796528803477408,3.8853838443756104,17425000.0,0.0,0.0,5.828719139099121
2020-05-11 00:00:00-03:00,3.8449954986572266,3.9419280611841065,3.7722958841741843,3.8449954986572266,14127500.0,0.0,0.0,5.4770002365112305
2020-05-12 00:00:00-03:00,3.8773066953201605,3.9257729808646875,3.6592082177818885,3.707674503326416,19968200.0,0.0,0.0,5.8171000480651855
2020-05-13 00:00:00-03:00,3.74806261673698,3.7803734714796957,3.489575778795253,3.5138087272644043,22084700.0,0.0,0.0,5.884799957275391
2020-05-14 00:00:00-03:00,3.4734202721121243,3.6753633022308345,3.3360989500032794,3.675363302230835,27110100.0,0.0,0.0,5.88640022277832
2020-05-15 00:00:00-03:00,3.6349746715956046,3.7722959985951183,3.578430482485283,3.643052577972412,19310000.0,0.0,0.0,5.8094000816345215
2020-05-18 00:00:00-03:00,3.7884514465409636,3.9580836296081543,3.7319072571266405,3.9580836296081543,28021500.0,0.0,0.0,5.855199813842773
2020-05-19 00:00:00-03:00,3.925772179289084,4.063093486214479,3.8773059036405417,3.901538848876953,25499500.0,0.0,0.0,5.718999862670898
2020-05-20 00:00:00-03:00,3.9338501531242227,4.079249382019043,3.9338501531242227,4.079249382019043,22385700.0,0.0,0.0,5.755199909210205
2020-05-21 00:00:00-03:00,4.095405467054921,4.192338045107199,3.9823170741514375,4.014627933502197,20645900.0,0.0,0.0,5.690499782562256
2020-05-22 00:00:00-03:00,3.9176950122591703,3.9823167252998157,3.7722961579177174,3.8126845359802246,20114400.0,0.0,0.0,5.5524001121521
2020-05-25 00:00:00-03:00,3.9419279098510747,3.9742387627862676,3.9096170569158812,3.941927909851074,11698500.0,0.0,0.0,5.52869987487793
2020-05-26 00:00:00-03:00,4.030782861511394,4.071171623261022,3.9015394401938313,3.9580836296081543,17538800.0,0.0,0.0,5.443399906158447
