Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Dolar,short_mm,medium_mm,large_mm
2020-04-29 00:00:00-03:00,25.15840995697284,26.28457620155533,24.87548278426693,25.923980712890625,33207500.0,0.0,0.0,5.652599811553955,24.760089111328124,24.34068997701009,24.179870711432564
2020-04-30 00:00:00-03:00,25.35812164362104,25.61331116393705,24.83109833601536,24.88657569885254,25720300.0,0.0,0.0,5.497399806976318,24.909874725341798,24.380632909139,24.217065710770456
2020-05-04 00:00:00-03:00,24.243054569893523,24.59255457004825,24.07662670380632,24.370649337768555,16994300.0,0.0,0.0,5.334799766540527,24.928738021850585,24.396166356404624,24.224744892120363
2020-05-05 00:00:00-03:00,24.65912802033116,24.980888314851114,24.24305725097657,24.24305725097656,19070600.0,0.0,0.0,5.486000061035156,24.834430313110353,24.4117000579834,24.225616909208753
2020-05-06 00:00:00-03:00,24.514885781246225,24.8310993555439,24.1931255285596,24.592554092407227,26602700.0,0.0,0.0,5.477000236511231,24.803363418579103,24.40282414754232,24.24229587208141
2020-05-07 00:00:00-03:00,25.313737231063715,26.06266350404857,25.213880112499787,25.546735763549805,42194300.0,0.0,0.0,5.540599822998047,24.72791442871094,24.459039815266927,24.29901064997134
2020-05-08 00:00:00-03:00,26.351146388797392,27.16109690674369,26.05712374839453,27.100072860717773,33922800.0,0.0,0.0,5.578100204467773,25.170613861083986,24.668369801839194,24.41572157541911
2020-05-11 00:00:00-03:00,26.74502377573054,27.32197564755745,26.47873878479004,26.47873878479004,24783100.0,0.0,0.0,5.715199947357178,25.59223175048828,24.85218048095703,24.498242263793944
2020-05-12 00:00:00-03:00,26.86707155960004,26.96137990032426,26.32895278930664,26.32895278930664,21806900.0,0.0,0.0,5.828719139099121,26.009410858154297,24.9801451365153,24.568654207082893
2020-05-13 00:00:00-03:00,26.722831805137226,27.28314150485227,26.439904674448226,26.9280948638916,34159500.0,0.0,0.0,5.477000236511231,26.47651901245117,25.20500831604004,24.656040898075812
2020-05-14 00:00:00-03:00,26.600781547755663,26.883708632739413,26.04047193855544,26.678447723388672,35513400.0,0.0,0.0,5.8171000480651855,26.702861404418947,25.396954981486,24.728269713265554
2020-05-15 00:00:00-03:00,27.01130808978185,27.34971258528173,26.6562614440918,26.6562614440918,35196100.0,0.0,0.0,5.884799957275391,26.61409912109375,25.564862569173176,24.794752186742322
2020-05-18 00:00:00-03:00,27.92666510740961,28.625662943220046,27.71030868480745,28.43704414367676,41936200.0,0.0,0.0,5.88640022277832,27.005760192871094,25.842243321736653,24.916161918640135
2020-05-19 00:00:00-03:00,28.45923145425828,29.241444175598456,28.34273218254149,29.013992309570312,27704400.0,0.0,0.0,5.8094000816345215,27.54276809692383,26.128869756062826,25.048349995766916
2020-05-20 00:00:00-03:00,29.60758797382282,29.77401581682664,29.124946594238285,29.12494659423828,27014500.0,0.0,0.0,5.855199813842773,27.982138442993165,26.420673624674478,25.175743639469147
2020-05-21 00:00:00-03:00,29.008445992682734,29.213706919150656,27.943304036798764,28.36492347717285,41802300.0,0.0,0.0,5.718999862670898,28.31943359375,26.583403142293296,25.272385452732895
2020-05-22 00:00:00-03:00,28.165215037263312,28.34828505910248,27.68257358014714,27.887834548950195,23933600.0,0.0,0.0,5.755199909210205,28.56574821472168,26.78348706563314,25.34931042615105
2020-05-25 00:00:00-03:00,28.52025359310681,28.670039268044185,27.6936590424327,27.793516159057617,21162000.0,0.0,0.0,5.690499782562256,28.43704261779785,27.011678187052407,25.419144875662667
2020-05-26 00:00:00-03:00,27.948857131633563,28.026523325695564,27.094524764461408,27.294239044189453,28917800.0,0.0,0.0,5.5524001121521,28.09309196472168,27.215090306599937,25.47123082478841
2020-05-27 00:00:00-03:00,27.64928554001649,28.19849980585157,27.06123817739201,28.093093872070312,31932100.0,0.0,0.0,5.52869987487793,27.886721420288087,27.44845962524414,25.542091988228464
2020-05-28 00:00:00-03:00,28.29280573534287,28.65340116474225,27.76578246016104,27.787973403930664,23530900.0,0.0,0.0,5.443399906158447,27.77133140563965,27.5978754679362,25.601194130746944
2020-05-29 00:00:00-03:00,28.514715573360007,29.402332305908203,28.32609675316286,29.402332305908203,92646300.0,0.0,0.0,5.343999862670898,28.07423095703125,27.75135943094889,25.698659212161335
2020-06-01 00:00:00-03:00,29.30247069061118,29.873873742790096,29.1249473711722,29.635326385498047,27152300.0,0.0,0.0,5.27269983291626,28.442593002319335,27.961798604329427,25.79707589149475
2020-06-02 00:00:00-03:00,29.846136120923678,29.846136120923678,29.402327822326217,29.635326385498047,25602700.0,0.0,0.0,5.403600215911865,28.910810470581055,28.182223510742187,25.89069175720215
2020-06-03 00:00:00-03:00,29.901616231457936,30.145710289078764,29.613140281772363,29.76847267150879,31584300.0,0.0,0.0,5.334799766540527,29.24588623046875,28.37158203125,25.98301987420945
2020-06-04 00:00:00-03:00,29.801751687671544,30.90017784847903,29.69079910131588,30.877986907958984,37638600.0,0.0,0.0,5.366499900817871,29.863888931274413,28.651551310221354,26.096856316854787
2020-06-05 00:00:00-03:00,31.282961928170664,31.454938542168,30.1457026839807,30.295488357543945,39799100.0,0.0,0.0,5.199299812316895,30.042520141601564,28.89416643778483,26.192279772324994
2020-06-08 00:00:00-03:00,30.500761284430677,30.872452276306337,29.946000252448496,30.38980865478516,27456500.0,0.0,0.0,5.061600208282471,30.193416595458984,29.024350738525392,26.28555819193522
2020-06-09 00:00:00-03:00,30.045849331307515,30.50630187988281,30.02365838809417,30.50630187988281,19860000.0,0.0,0.0,5.117199897766113,30.367611694335938,29.123838043212892,26.436083306206598
2020-06-10 00:00:00-03:00,30.46192830355967,30.622809511378083,29.82395226772549,30.06804847717285,24321300.0,0.0,0.0,4.959499835968018,30.42752685546875,29.186711502075195,26.604977416992188
2020-06-12 00:00:00-03:00,29.79620969084405,29.984828495798684,28.8364735150071,29.62423515319824,31223700.0,0.0,0.0,4.821599960327148,30.176776504516603,29.27066561381022,26.7315862443712
2020-06-15 00:00:00-03:00,29.12494940464032,30.195638190148607,28.91968844900385,29.890520095825195,27425600.0,0.0,0.0,4.898399829864502,30.095782852172853,29.404177983601887,26.856099319458007
2020-06-16 00:00:00-03:00,30.78368208477995,30.789228762418254,30.079135515005863,30.72820472717285,29329400.0,0.0,0.0,4.9721999168396,30.16346206665039,29.599823888142904,27.002556143866645
2020-06-17 00:00:00-03:00,30.78367733642399,31.310698396807624,30.59505858214376,31.17755699157715,27840000.0,0.0,0.0,4.974999904632568,30.29771308898926,29.858711751302085,27.161834038628474
2020-06-18 00:00:00-03:00,31.23303105299622,31.366174569477664,30.85024688200923,31.160911560058597,25770000.0,0.0,0.0,5.047800064086914,30.516285705566407,30.063232930501304,27.30483890109592
2020-06-19 00:00:00-03:00,31.249680019763865,31.399463588518948,30.350965909765065,30.60615539550781,38079900.0,0.0,0.0,5.153206825256348,30.71266975402832,30.25111172993978,27.436009004380967
2020-06-22 00:00:00-03:00,30.5118465423584,30.70601199203917,30.19563302930989,30.5118465423584,14891400.0,0.0,0.0,5.243599891662598,30.83693504333496,30.325079345703124,27.58160285949707
2020-06-23 00:00:00-03:00,30.80587259545709,31.37727777069732,30.717110934678747,30.83915901184082,18272700.0,0.0,0.0,5.22790002822876,30.859125900268555,30.405334854125975,27.739771313137478
2020-06-24 00:00:00-03:00,31.20529942136985,31.21084609900816,30.411991195669223,30.72820472717285,18156600.0,0.0,0.0,5.377200126647949,30.769255447387696,30.47819341023763,27.88018735249837
2020-06-25 00:00:00-03:00,30.789235557828636,31.14983105500401,30.439735534623523,31.06661605834961,17051900.0,0.0,0.0,5.309999942779541,30.7503963470459,30.564736302693685,28.04710888332791
2020-06-26 00:00:00-03:00,31.011137036474047,31.59363559353765,30.628350637871808,30.855802536010746,21655500.0,0.0,0.0,5.25190019607544,30.800325775146483,30.5632573445638,28.203921212090385
2020-06-29 00:00:00-03:00,30.75593937997804,31.016677644958747,30.42308373143447,30.86134529113769,15453400.0,0.0,0.0,5.151000022888184,30.870225524902345,30.600981140136717,28.35333671569824
2020-06-30 00:00:00-03:00,30.755945156220942,31.36618344815185,30.51739778734036,31.02223014831543,27462900.0,0.0,0.0,5.34660005569458,30.906839752197264,30.643142573038737,28.503245544433593
2020-07-01 00:00:00-03:00,31.11099276852573,31.11099276852573,29.984826685077643,30.25666046142578,28999400.0,0.0,0.0,5.359499931335449,30.81253089904785,30.62649981180827,28.626402537027996
2020-07-02 00:00:00-03:00,30.42863878808845,30.922377836013016,30.37316353680241,30.78368759155273,24148500.0,0.0,0.0,5.480899810791016,30.755945205688477,30.67420908610026,28.760531404283313
2020-07-03 00:00:00-03:00,30.622805479441947,30.900185960023407,30.473019765978545,30.656089782714844,7831800.0,0.0,0.0,5.402100086212158,30.716002655029296,30.7429993947347,28.86568938361274
2020-07-06 00:00:00-03:00,31.11654085720254,31.477136310620843,30.839160390340776,31.38282585144043,23609900.0,0.0,0.0,5.461699962615967,30.820298767089845,30.84248644510905,29.01005049811469
2020-07-07 00:00:00-03:00,31.47713462495431,31.610276056820744,31.12208586873904,31.27187156677246,13598400.0,0.0,0.0,5.316199779510498,30.87022705078125,30.878730901082356,29.163410992092558
2020-07-08 00:00:00-03:00,31.56589063794993,32.02079432856233,30.950105806055344,31.79888916015625,32634600.0,0.0,0.0,5.35890007019043,31.178672790527344,30.920153045654295,29.331318367852106
2020-07-09 00:00:00-03:00,31.909850365144933,31.99861203323837,31.09989987926167,31.29961204528809,19741600.0,0.0,0.0,5.311399936676025,31.281857681274413,30.929399744669595,29.480364100138345
2020-07-10 00:00:00-03:00,31.355087766330254,31.787800611064927,31.15537349453118,31.6047306060791,14728100.0,0.0,0.0,5.354300022125244,31.471585845947267,30.99597142537435,29.614986207750107
2020-07-13 00:00:00-03:00,32.02634769923564,32.85294240225672,31.98196792602539,31.98196792602539,28780200.0,0.0,0.0,5.377799987792969,31.59141426086426,31.093979517618816,29.723472764756945
2020-07-14 00:00:00-03:00,32.131747076931234,34.37853018870376,32.1206537223437,34.22874450683594,52234500.0,0.0,0.0,5.342599868774414,32.18278884887695,31.319951883951823,29.89569511413574
2020-07-15 00:00:00-03:00,34.56160219531626,34.911102140187374,33.502009005464295,34.2786750793457,29833100.0,0.0,0.0,5.337800025939941,32.67874603271484,31.556649907430014,30.072355609469945
2020-07-16 00:00:00-03:00,34.00684431888679,34.22320074128976,33.202440553450245,33.35222625732422,22788400.0,0.0,0.0,5.326900005340576,33.08926887512207,31.709023920694985,30.215114084879556
2020-07-17 00:00:00-03:00,33.56303465287443,33.9791053303894,33.46317752097124,33.862606048583984,18896400.0,0.0,0.0,5.401500225067139,33.54084396362305,31.90947748819987,30.374762047661676
2020-07-20 00:00:00-03:00,33.90698882009779,34.1122518961941,33.4798226327757,33.72946548461914,16491500.0,0.0,0.0,5.366799831390381,33.890343475341794,32.10068550109863,30.531944359673393
2020-07-21 00:00:00-03:00,33.5297502713309,33.5519412167103,32.880680990821105,33.11922836303711,29043600.0,0.0,0.0,5.366948127746582,33.66844024658203,32.24048538208008,30.6359928978814
2020-07-22 00:00:00-03:00,33.24682467732506,33.42434801616108,32.619944196672485,32.86404037475586,19644700.0,0.0,0.0,5.330699920654297,33.38551330566406,32.414310709635416,30.72154952155219
2020-07-23 00:00:00-03:00,33.23017901782085,33.37441592180738,32.53117909322676,32.64767837524414,17291900.0,0.0,0.0,5.385300159454346,33.24460372924805,32.53857676188151,30.79983245001899
2020-07-24 00:00:00-03:00,32.49234527719511,32.647677649766585,32.0762746081688,32.50898742675781,22544100.0,0.0,0.0,5.327700138092041,32.973880004882815,32.662103271484376,30.891922760009766
2020-07-27 00:00:00-03:00,32.78637331197017,34.18992004071108,32.719802586430575,34.04568099975586,35124800.0,0.0,0.0,5.1697998046875,33.037123107910155,32.839626948038735,31.02876379224989
2020-07-28 00:00:00-03:00,33.67399178701216,33.92918132898697,33.396611298019046,33.47427749633789,21707500.0,0.0,0.0,5.118100166320801,33.108132934570314,32.986454010009766,31.155002933078343
2020-07-29 00:00:00-03:00,33.95691063813752,34.92219543457031,33.75719639637594,34.92219543457031,29486600.0,0.0,0.0,5.210599899291992,33.5197639465332,33.19467442830403,31.324513075086806
2020-07-30 00:00:00-03:00,34.56160696203472,34.60044005946015,33.6462526589773,33.990203857421875,32210700.0,0.0,0.0,5.229100227355957,33.78826904296875,33.37404721577962,31.455559963650174
2020-07-31 00:00:00-03:00,33.89589133209695,34.511676291289284,33.563035626922975,33.679534912109375,26318800.0,0.0,0.0,5.141421794891357,34.022378540039064,33.512367502848306,31.58648355272081
2020-08-03 00:00:00-03:00,34.31751227218929,34.76686728161735,33.429893493652344,33.429893493652344,35910500.0,0.0,0.0,5.152299880981445,33.89922103881836,33.60889587402344,31.67598491244846
2020-08-04 00:00:00-03:00,33.429888395499184,33.751650709163485,32.93060489269404,33.67398452758789,182535800.0,0.0,0.0,5.168799877166748,33.93916244506836,33.571911875406904,31.765732871161568
2020-08-05 00:00:00-03:00,34.33969698337306,34.89445782564891,34.31195724826353,34.50057601928711,36999600.0,0.0,0.0,5.153900146484375,33.85483856201172,33.586705271403,31.87384952969021
2020-08-06 00:00:00-03:00,34.73912464674151,34.883363656211216,33.995745005709594,34.300865173339844,22468400.0,0.0,0.0,5.221199989318848,33.916970825195314,33.64994786580404,31.974569363064237
2020-08-07 00:00:00-03:00,34.056771886744976,34.056771886744976,33.163606484083175,33.53529739379883,28427400.0,0.0,0.0,5.318699836730957,33.8881233215332,33.62812728881836,32.03362070719401
2020-08-10 00:00:00-03:00,33.673992547432526,34.506134033203125,33.51311135228469,34.506134033203125,29341400.0,0.0,0.0,5.290200233459473,34.10337142944336,33.67990519205729,32.12719061109755
2020-08-11 00:00:00-03:00,34.833441661699226,34.85008381352792,33.374419724438134,33.44099044799805,23822800.0,0.0,0.0,5.290900230407715,34.05677261352539,33.70135599772136,32.194994650946725
2020-08-12 00:00:00-03:00,33.77384288465189,34.55605563889608,33.607415044306386,34.117794036865234,29627900.0,0.0,0.0,5.331299781799316,33.98021621704102,33.78493957519531,32.275250032213
2020-08-13 00:00:00-03:00,34.06232478415068,34.483942194902085,33.34668261697542,33.47982406616211,24906200.0,0.0,0.0,5.43720006942749,33.81600799560547,33.840415954589844,32.351067267523874
2020-08-14 00:00:00-03:00,33.47981558044083,34.07895829865903,33.452077961911016,34.034576416015625,17848800.0,0.0,0.0,5.480500221252441,33.915863800048825,33.94212188720703,32.449074851142036
2020-08-17 00:00:00-03:00,34.27312331713736,34.72802702733529,33.92362551878053,34.52276611328125,42786400.0,0.0,0.0,5.38040018081665,33.91919021606445,33.97392756144206,32.55201365152995
2020-08-18 00:00:00-03:00,35.116368220956424,35.33827345067219,34.86672536658745,34.98322677612305,32205700.0,0.0,0.0,5.434999942779541,34.227637481689456,34.0745241800944,32.646569697062176
2020-08-19 00:00:00-03:00,35.17739052176662,35.438128836325305,34.57824981721592,34.611534118652344,23537900.0,0.0,0.0,5.367000102996826,34.326385498046875,34.05381342569987,32.722880299886064
2020-08-20 00:00:00-03:00,34.29531509042859,35.22731347448622,34.21210011761303,34.92219543457031,25866600.0,0.0,0.0,5.42080020904541,34.61485977172852,34.115946197509764,32.80646438598633
2020-08-21 00:00:00-03:00,34.62263333331215,34.833443102256034,34.1233475953517,34.506134033203125,27242700.0,0.0,0.0,5.508299827575684,34.709171295166016,34.17105280558268,32.89313057793511
2020-08-24 00:00:00-03:00,34.9166503471224,35.02205627270922,34.528319409417975,34.9277458190918,17944700.0,0.0,0.0,5.465400218963623,34.790167236328124,34.27090962727865,32.991261672973636
2020-08-25 00:00:00-03:00,34.83898620444774,34.861177149689034,33.86815457071416,34.18436813354492,23543000.0,0.0,0.0,5.556399822235107,34.6303955078125,34.304935201009116,33.06559965345595
2020-08-26 00:00:00-03:00,34.20655642056118,34.58934067312425,33.97355786236927,34.25648498535156,23924400.0,0.0,0.0,5.555900096893311,34.55938568115234,34.28866246541341,33.144005881415474
2020-08-27 00:00:00-03:00,34.223198632669856,34.49503240063578,33.4687255979222,33.723915100097656,18201900.0,0.0,0.0,5.618599891662598,34.31972961425781,34.25019912719726,33.203056971232094
2020-08-28 00:00:00-03:00,33.94027498858846,34.228750935673375,33.63515689025184,33.89589309692383,15040300.0,0.0,0.0,5.610599994659424,34.19768142700195,34.27423884073893,33.270614539252385
2020-08-31 00:00:00-03:00,33.89589088820108,33.923630626806435,33.108131408691406,33.108131408691406,31080000.0,0.0,0.0,5.507400035858154,33.83375854492188,34.18103866577148,33.32054311964247
2020-09-01 00:00:00-03:00,33.44653821172895,34.2786796374338,33.396609641536855,34.26203536987305,24197700.0,0.0,0.0,5.607200145721436,33.8492919921875,34.235774993896484,33.39253879123264
2020-09-02 00:00:00-03:00,34.339699030037615,34.58379305333904,33.463175831203074,34.01793670654297,21797200.0,0.0,0.0,5.568699836730957,33.80158233642578,34.22911783854167,33.4761227077908
2020-09-03 00:00:00-03:00,33.28565433312185,33.59077240792649,32.64767844523905,32.908416748046875,36117400.0,0.0,0.0,5.389999866485596,33.638482666015626,34.19102401733399,33.523338911268446
2020-09-04 00:00:00-03:00,33.12478008142863,33.563041796253806,32.56447238093665,33.5574951171875,26636700.0,0.0,0.0,5.490900039672852,33.57080307006836,34.15921859741211,33.58781458536784
2020-09-08 00:00:00-03:00,33.058199574586084,33.152507904539405,32.680962022283374,32.88067626953125,14663800.0,0.0,0.0,5.397299766540527,33.52531204223633,34.04974594116211,33.6211001502143
2020-09-09 00:00:00-03:00,33.230180728547566,33.46872809900378,32.936155995052104,33.2856559753418,16481700.0,0.0,0.0,5.338699817657471,33.33003616333008,33.93657455444336,33.66585091484917
2020-09-10 00:00:00-03:00,33.285652983897585,33.39660558375954,32.35365453104887,32.47015380859375,19431400.0,0.0,0.0,5.289899826049805,33.02047958374023,33.79381586710612,33.680767907036675
2020-09-11 00:00:00-03:00,33.31338898233625,34.56160090844061,33.19688971046524,34.367435455322266,46057000.0,0.0,0.0,5.301000118255615,33.31228332519531,33.756831868489584,33.74894176059299
2020-09-14 00:00:00-03:00,34.83898993587534,35.14410805876512,34.0512303416419,34.345252990722656,35710200.0,0.0,0.0,5.298299789428711,33.469834899902345,33.746106465657554,33.80984225802951
2020-09-15 00:00:00-03:00,34.78905901685813,35.31053566950522,34.4783942361272,34.72803497314453,32570600.0,0.0,0.0,5.360599994659424,33.839306640625,33.732792409261066,33.870865970187715
2020-09-16 00:00:00-03:00,34.572698791841425,34.67255592219694,33.646249113397865,33.82377243041992,28843500.0,0.0,0.0,5.308499813079834,33.946929931640625,33.708752695719404,33.861866590711806
2020-09-17 00:00:00-03:00,33.50755768290468,34.628172787654655,33.34667652132119,34.43955612182617,31397500.0,0.0,0.0,5.320499897003174,34.34081039428711,33.72095743815104,33.86544172498915
2020-09-18 00:00:00-03:00,34.66146201243984,35.00541319014031,34.20655822753906,34.20655822753906,33143800.0,0.0,0.0,5.316199779510498,34.30863494873047,33.753133646647136,33.88442687988281
2020-09-21 00:00:00-03:00,33.86815453166128,34.05677333350468,32.97498909105707,33.2856559753418,53120800.0,0.0,0.0,5.26830005645752,34.0967155456543,33.712451171875,33.871605767144096
2020-09-22 00:00:00-03:00,33.60209212841302,33.68300496704862,33.029921509655864,33.41136932373047,23996200.0,2.40751,0.0,5.2743000984191895,33.83338241577148,33.73266703287761,33.864536963568796
2020-09-23 00:00:00-03:00,33.33045084072946,34.451677788140834,32.97790239515822,34.15692138671875,37365600.0,0.0,0.0,5.236000061035156,33.90001220703125,33.725659434000654,33.8875968085395
2020-09-24 00:00:00-03:00,34.4979191031243,34.54993481856539,33.77547983572566,33.90262985229492,31607500.0,0.0,0.0,5.237800121307373,33.792626953125,33.71797231038411,33.91067657470703
2020-09-25 00:00:00-03:00,33.72345714987932,34.35920489661126,33.63676577853579,34.243614196777344,27582200.0,0.0,0.0,5.389800071716309,33.80003814697265,33.806985473632814,33.94614181518555
2020-09-28 00:00:00-03:00,34.642400664066784,34.8157878205157,33.92574227562048,33.97197723388672,30265400.0,0.0,0.0,5.412600040435791,33.93730239868164,33.834617614746094,33.97865269978841
2020-09-29 00:00:00-03:00,33.94307944685418,34.65395927840768,33.72345733642578,33.72345733642578,26201600.0,0.0,0.0,5.469900131225586,33.9997200012207,33.89080301920573,33.97149217393663
2020-09-30 00:00:00-03:00,34.2204872571271,34.83311627330884,33.95463025574412,34.16269302368164,25947500.0,0.0,0.0,5.592400074005127,34.00087432861328,33.94927215576172,33.98679029676649
2020-10-01 00:00:00-03:00,34.40544150707963,34.59038575381774,33.53273598057848,34.01821517944336,22852700.0,0.0,0.0,5.508399963378906,34.023991394042966,34.052476247151695,33.96670184665256
2020-10-02 00:00:00-03:00,33.873722109309035,34.35342048611478,33.58474649289072,33.70611572265625,23668800.0,0.0,0.0,5.561100006103516,33.91649169921875,34.00838826497396,33.9603887769911
2020-10-05 00:00:00-03:00,34.04133129260026,34.58460470240367,33.95463771866893,34.44011688232422,17887200.0,0.0,0.0,5.660200119018555,34.01011962890625,34.014712524414065,33.977290598551434
2020-10-06 00:00:00-03:00,34.68285322005288,34.83890032066751,33.64254142066433,33.87950134277344,21951600.0,0.0,0.0,5.630499839782715,34.04132843017578,33.958143615722655,33.98728188408746
2020-10-07 00:00:00-03:00,34.180040440480404,35.116320954122884,34.0760090273302,34.77532958984375,27276500.0,0.0,0.0,5.608399868011475,34.163855743408206,34.02158075968425,34.01175621880425
2020-10-08 00:00:00-03:00,34.87935475980402,35.538220993392045,34.71175058391486,35.422630310058594,22207400.0,0.0,0.0,5.642000198364258,34.44473876953125,34.087119038899736,34.03224631415473
2020-10-09 00:00:00-03:00,35.6538108958751,35.7982987046349,35.16833177025378,35.6017951965332,21120900.0,0.0,0.0,5.681600093841553,34.82387466430664,34.180134836832686,34.0611558702257
2020-10-13 00:00:00-03:00,35.411077622501104,36.20287031316964,35.27236833570133,35.91389465332031,18602200.0,0.0,0.0,5.573400020599365,35.11863021850586,34.355350748697916,34.11401358710395
2020-10-14 00:00:00-03:00,35.879216514299586,36.57853703384541,35.85609793397349,36.41093063354492,22210600.0,0.0,0.0,5.593800067901611,35.624916076660156,34.555321502685544,34.15634240044488
2020-10-15 00:00:00-03:00,36.06994782321146,36.330026401633454,35.82142853768709,36.1046257019043,16309700.0,0.0,0.0,5.611299991607666,35.89077529907227,34.68516845703125,34.21553429497613
2020-10-16 00:00:00-03:00,36.23754436680578,36.468723547494605,35.97168731689453,35.97168731689453,15871000.0,0.0,0.0,5.598599910736084,36.000586700439456,34.82310562133789,34.25673192342122
2020-10-19 00:00:00-03:00,36.25488610271689,36.51496463811558,35.80408477783203,35.80408477783203,29156200.0,0.0,0.0,5.52899980545044,36.04104461669922,34.927136993408205,34.30838216145833
2020-10-20 00:00:00-03:00,35.70583497196721,36.00059140562545,35.445758618951665,35.74051284790039,25276800.0,0.0,0.0,5.529699802398682,36.006368255615236,35.045039367675784,34.346291859944664
2020-10-21 00:00:00-03:00,35.6307017786563,36.53230447792556,35.601802447251465,36.3242416381836,21480900.0,0.0,0.0,5.56850004196167,35.98903045654297,35.21842498779297,34.386324649386935
2020-10-22 00:00:00-03:00,36.47450785960634,36.69412997672853,36.08727933192488,36.468727111816406,32097700.0,0.0,0.0,5.590499877929688,36.06185073852539,35.37216059366862,34.4193357679579
2020-10-23 00:00:00-03:00,36.19130844427975,36.92530683257896,35.96012925569293,36.6710090637207,24263400.0,0.0,0.0,5.611199855804443,36.201715087890626,35.54901351928711,34.465101877848305
2020-10-26 00:00:00-03:00,36.35314111015527,36.67101391445264,35.83876255226671,36.1219596862793,18250900.0,0.0,0.0,5.644800186157227,36.265290069580075,35.710069783528645,34.491763305664065
2020-10-27 00:00:00-03:00,36.12195583735931,36.353137236602095,35.867658061959624,36.1392936706543,18155500.0,0.0,0.0,5.605599880218506,36.34504623413086,35.82334823608399,34.52805574205187
2020-10-28 00:00:00-03:00,35.80408597802892,35.873439521556946,34.821568258426055,34.82734680175781,23686100.0,0.0,0.0,5.6041998863220215,36.045667266845705,35.88653793334961,34.52582465277778
2020-10-29 00:00:00-03:00,35.23769497259279,35.9716934611894,34.55571219436002,35.84454345703125,37998800.0,0.0,0.0,5.607800006866455,35.92083053588867,35.95781885782878,34.56271743774414
2020-10-30 00:00:00-03:00,35.717392329680656,36.06994299942574,34.68285890314888,34.99495315551758,27476200.0,0.0,0.0,5.591300010681152,35.585619354248045,35.929307047526045,34.579127841525604
